id,year,occup1,woj,nace,technical,math,artistic,computer,cognitive,managerial,interpersonal,individual,physical,availability,office,total_skills
614023,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
614024,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
614025,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
614026,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
614027,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
614029,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
614030,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
614031,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
614032,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
614033,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
614035,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
614036,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
614037,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
614038,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
614039,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
614052,2014,3,30,K,0,0,0,0,0,0,1,1,0,0,0,2
614053,2014,3,30,K,0,0,0,0,0,0,1,1,0,0,0,2
614054,2014,3,30,K,0,0,0,0,0,0,1,1,0,0,0,2
614055,2014,3,30,K,0,0,0,0,0,0,1,1,0,0,0,2
614056,2014,3,30,K,0,0,0,0,0,0,1,1,0,0,0,2
614065,2014,3,32,K,0,0,0,0,0,0,1,1,0,0,0,2
614066,2014,3,32,K,0,0,0,0,0,0,1,1,0,0,0,2
614067,2014,3,32,K,0,0,0,0,0,0,1,1,0,0,0,2
614068,2014,3,32,K,0,0,0,0,0,0,1,1,0,0,0,2
614069,2014,3,32,K,0,0,0,0,0,0,1,1,0,0,0,2
605211,2014,3,04,M,0,0,0,0,0,0,1,1,0,0,0,2
614018,2014,3,16,K,0,0,0,0,0,0,1,1,0,0,0,2
614019,2014,3,16,K,0,0,0,0,0,0,1,1,0,0,0,2
614020,2014,3,16,K,0,0,0,0,0,0,1,1,0,0,0,2
614021,2014,3,16,K,0,0,0,0,0,0,1,1,0,0,0,2
614022,2014,3,16,K,0,0,0,0,0,0,1,1,0,0,0,2
614076,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
614077,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
614078,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
614079,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
614080,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
614081,2014,3,10,K,0,0,0,0,0,0,1,1,0,0,0,2
616185,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
616186,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
616187,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
616188,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
616189,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
619041,2014,5,22,C,0,0,0,1,0,0,1,0,1,0,0,3
622319,2014,3,28,C,0,0,0,0,0,0,1,1,0,0,0,2
622320,2014,3,28,C,0,0,0,0,0,0,1,1,0,0,0,2
622321,2014,3,28,C,0,0,0,0,0,0,1,1,0,0,0,2
622322,2014,3,28,C,0,0,0,0,0,0,1,1,0,0,0,2
622323,2014,3,28,C,0,0,0,0,0,0,1,1,0,0,0,2
622327,2014,3,30,C,0,0,0,0,0,0,1,1,0,0,0,2
622328,2014,3,30,C,0,0,0,0,0,0,1,1,0,0,0,2
622329,2014,3,30,C,0,0,0,0,0,0,1,1,0,0,0,2
622330,2014,3,30,C,0,0,0,0,0,0,1,1,0,0,0,2
622338,2014,3,32,C,0,0,0,0,0,0,1,1,0,0,0,2
622339,2014,3,32,C,0,0,0,0,0,0,1,1,0,0,0,2
622340,2014,3,32,C,0,0,0,0,0,0,1,1,0,0,0,2
622341,2014,3,32,C,0,0,0,0,0,0,1,1,0,0,0,2
622342,2014,3,32,C,0,0,0,0,0,0,1,1,0,0,0,2
628035,2014,2,22,C,0,0,0,1,0,0,1,0,1,0,0,3
629136,2014,2,02,K,0,0,1,0,0,0,1,1,0,0,0,3
639193,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639194,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639195,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639196,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639197,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639198,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639199,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639200,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
639209,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639210,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639211,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639212,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639213,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639215,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639216,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
639217,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
644140,2014,3,26,K,0,0,0,0,0,0,1,1,0,0,0,2
644142,2014,3,06,K,0,0,0,0,0,0,1,1,0,0,0,2
644143,2014,3,06,K,0,0,0,0,0,0,1,1,0,0,0,2
644144,2014,3,06,K,0,0,0,0,0,0,1,1,0,0,0,2
644146,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
644147,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
644148,2014,3,08,C,0,0,0,0,0,0,1,1,0,0,0,2
625414,2014,5,24,C,0,0,0,0,1,1,1,1,0,0,0,4
603024,2014,5,14,G,0,0,0,0,0,0,1,1,0,1,0,3
619152,2014,5,30,C,0,0,0,0,0,0,1,0,0,0,0,1
625134,2014,2,02,K,0,0,1,0,0,0,1,1,0,0,0,3
630067,2014,5,18,C,0,0,0,1,0,0,1,1,0,1,0,4
630115,2014,3,06,G,0,0,0,0,0,0,1,1,0,0,0,2
630118,2014,3,06,H,0,0,0,0,0,0,1,1,0,0,0,2
636048,2014,3,28,N,0,0,1,0,0,1,1,1,0,0,0,4
630073,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
630074,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
626085,2014,3,14,L,0,0,0,0,0,1,1,1,0,0,0,3
611247,2014,5,32,C,0,0,0,0,0,0,1,1,0,0,0,2
603063,2014,5,14,J,0,0,0,0,0,1,1,1,0,1,0,4
610406,2014,2,02,P,0,0,0,1,0,0,1,0,0,0,0,2
617311,2014,2,12,C,0,0,0,1,0,0,1,1,0,1,0,4
604298,2014,3,22,C,0,0,1,0,0,0,1,1,0,0,0,3
619104,2014,5,30,C,1,0,0,0,1,0,1,1,1,0,0,5
626015,2014,3,02,R,0,0,0,0,0,0,1,0,1,0,0,2
637095,2014,5,30,K,1,0,0,0,1,0,1,1,1,0,0,5
601021,2014,2,02,P,0,0,0,0,0,1,1,1,0,0,0,3
601037,2014,2,02,E,0,0,0,1,1,0,1,1,0,0,0,4
601069,2014,3,02,D,0,0,0,0,0,0,1,1,0,0,0,2
601088,2014,5,02,D,0,0,1,0,0,0,1,1,1,1,0,5
601127,2014,5,02,D,0,0,0,0,0,0,1,0,0,0,0,1
601134,2014,3,02,G,0,0,0,1,0,1,1,1,1,0,0,5
601230,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
601294,2014,3,22,C,0,0,0,0,0,1,1,0,0,0,0,2
601402,2014,5,22,M,0,0,0,0,0,0,1,1,0,0,0,2
602103,2014,5,04,G,1,0,1,1,0,1,1,1,1,0,0,7
602104,2014,5,04,G,1,0,1,1,0,1,1,1,1,0,0,7
602356,2014,2,24,K,0,0,0,1,0,0,1,0,0,0,0,2
603249,2014,5,22,M,0,0,1,0,0,0,1,1,1,1,0,5
605040,2014,5,06,G,1,0,1,1,0,1,1,1,1,0,0,7
605313,2014,5,22,D,0,0,0,0,0,0,1,1,0,0,0,2
606363,2014,2,02,C,0,0,0,0,0,0,1,1,0,0,0,2
607095,2014,3,22,C,0,0,0,0,0,0,1,0,0,1,0,2
607129,2014,5,22,G,0,0,1,0,0,0,1,0,0,0,0,2
607135,2014,5,20,G,1,0,1,1,0,1,1,1,1,0,0,7
608105,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
609001,2014,5,18,C,0,0,0,1,0,0,1,1,0,1,0,4
609044,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
609045,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
609077,2014,3,12,D,0,0,0,1,0,1,1,1,0,0,0,4
609192,2014,2,10,C,0,0,0,1,1,0,1,1,0,0,0,4
609216,2014,3,32,C,0,0,0,1,1,0,1,0,0,0,0,3
609269,2014,3,14,C,0,0,0,0,0,1,1,0,0,0,0,2
611021,2014,2,14,C,0,0,0,1,1,0,1,1,0,0,0,4
612013,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
612073,2014,4,12,M,0,0,1,0,1,0,1,1,1,0,0,5
612138,2014,3,12,K,0,0,0,0,0,0,1,0,0,0,0,1
612140,2014,3,12,K,0,0,0,0,0,0,1,0,0,0,0,1
612281,2014,5,12,N,0,0,0,0,0,0,1,0,0,0,0,1
613003,2014,3,28,C,0,0,0,0,0,0,1,0,0,0,0,1
614013,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
614014,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
614015,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
614016,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
614017,2014,3,12,K,0,0,0,0,0,0,1,1,0,0,0,2
615068,2014,5,12,N,0,0,0,1,0,0,1,1,0,1,0,4
616012,2014,5,16,G,1,0,1,1,0,1,1,1,1,0,0,7
616271,2014,2,14,L,0,0,1,1,0,1,1,1,1,0,1,7
618088,2014,5,22,C,0,0,0,1,0,1,1,1,0,0,0,4
619055,2014,5,20,G,1,0,1,1,0,1,1,1,1,0,0,7
619083,2014,5,30,G,1,0,1,1,0,1,1,1,1,0,0,7
619188,2014,5,06,G,1,0,1,1,0,1,1,1,1,0,0,7
619209,2014,5,06,M,0,0,1,0,0,0,1,1,0,1,0,4
619416,2014,3,16,C,0,0,0,1,1,0,1,1,0,0,0,4
620040,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
620041,2014,5,18,G,1,0,1,1,0,1,1,1,1,0,0,7
620161,2014,5,24,C,0,0,0,0,0,0,1,1,0,0,0,2
620218,2014,4,04,M,0,0,0,1,1,1,1,1,0,1,1,7
620291,2014,4,12,N,0,0,0,1,0,0,1,1,0,1,0,4
622041,2014,2,14,J,0,0,0,1,1,0,1,1,0,0,0,4
624012,2014,5,06,N,0,0,0,1,0,1,1,1,0,0,0,4
625025,2014,4,18,M,0,0,0,0,0,0,1,1,0,0,0,2
625388,2014,5,24,K,0,0,0,0,0,0,1,1,0,0,0,2
625432,2014,4,14,G,0,0,0,0,0,0,1,1,0,1,0,3
627017,2014,5,20,G,1,0,1,1,0,1,1,1,1,0,0,7
627245,2014,5,10,K,0,0,0,1,1,0,1,0,0,0,0,3
628284,2014,2,32,G,0,0,0,1,0,1,1,1,0,0,0,4
628377,2014,5,14,K,0,0,1,1,1,0,1,1,1,0,1,7
629057,2014,5,30,G,1,0,1,1,0,1,1,1,1,0,0,7
630108,2014,5,06,G,1,0,1,1,0,1,1,1,1,0,0,7
630309,2014,4,12,N,0,0,0,1,1,0,1,0,0,1,0,4
631013,2014,5,16,G,1,0,1,1,0,1,1,1,1,0,0,7
631029,2014,5,10,J,1,0,1,1,0,1,1,1,1,0,0,7
631030,2014,5,10,J,1,0,1,1,0,1,1,1,1,0,0,7
631152,2014,5,06,M,0,0,1,0,0,0,1,1,0,1,0,4
632026,2014,5,24,G,0,0,0,1,0,1,1,1,0,0,0,4
632050,2014,5,24,D,0,0,1,0,0,0,1,1,1,1,0,5
632078,2014,5,24,D,1,0,1,1,0,1,1,1,1,0,0,7
632242,2014,5,24,D,0,0,1,0,0,1,1,1,0,1,0,5
633129,2014,3,14,C,0,0,1,0,0,1,1,0,0,0,0,3
634025,2014,3,12,C,0,0,1,0,1,1,1,1,1,1,0,7
634171,2014,4,12,M,0,0,0,0,0,0,1,1,0,0,0,2
634177,2014,3,12,C,0,0,0,0,0,0,1,1,0,0,0,2
636033,2014,5,28,G,1,0,1,1,0,1,1,1,1,0,0,7
636034,2014,5,28,G,1,0,1,1,0,1,1,1,1,0,0,7
637033,2014,4,30,M,0,0,0,1,1,1,1,1,0,1,1,7
637075,2014,5,30,M,1,0,1,1,0,1,1,1,1,0,0,7
637198,2014,2,20,C,0,0,1,0,0,1,1,1,0,0,0,4
637199,2014,2,20,C,0,0,1,0,0,1,1,1,0,0,0,4
637200,2014,2,20,C,0,0,1,0,0,1,1,1,0,0,0,4
637201,2014,2,20,C,0,0,1,0,0,1,1,1,0,0,0,4
637203,2014,2,22,C,0,0,1,0,0,1,1,1,0,0,0,4
637204,2014,2,22,C,0,0,1,0,0,1,1,1,0,0,0,4
637205,2014,2,22,C,0,0,1,0,0,1,1,1,0,0,0,4
637206,2014,2,22,C,0,0,1,0,0,1,1,1,0,0,0,4
637207,2014,2,22,C,0,0,1,0,0,1,1,1,0,0,0,4
639045,2014,5,10,M,1,0,1,1,0,1,1,1,1,0,0,7
639046,2014,5,10,M,1,0,1,1,0,1,1,1,1,0,0,7
639047,2014,5,10,M,1,0,1,1,0,1,1,1,1,0,0,7
640107,2014,5,24,M,1,0,1,1,0,1,1,1,1,0,0,7
642003,2014,2,18,C,0,0,0,1,0,1,1,1,0,1,0,5
642255,2014,5,04,M,1,0,1,1,0,1,1,1,1,0,0,7
642256,2014,5,04,M,1,0,1,1,0,1,1,1,1,0,0,7
643096,2014,2,30,C,0,0,0,0,1,0,1,1,0,1,0,4
643407,2014,2,12,J,0,0,0,1,1,0,1,0,0,0,0,3
644136,2014,4,30,N,0,0,0,0,0,0,1,1,0,1,0,3
646209,2014,5,10,G,1,0,1,1,0,1,1,1,1,0,0,7
646210,2014,5,10,G,1,0,1,1,0,1,1,1,1,0,0,7
646211,2014,5,10,G,1,0,1,1,0,1,1,1,1,0,0,7
602140,2014,5,04,G,0,0,0,0,1,0,1,0,0,0,0,2
602271,2014,3,14,C,0,0,0,0,0,0,1,1,0,0,0,2
602329,2014,5,24,G,0,0,1,0,0,1,1,1,0,1,0,5
603027,2014,3,14,J,0,0,0,0,0,0,1,0,0,1,0,2
604085,2014,2,24,G,0,0,0,1,0,0,1,0,0,0,0,2
604108,2014,5,24,G,0,0,1,0,0,0,1,1,1,1,0,5
604398,2014,4,04,K,0,0,0,0,0,0,1,0,0,0,0,1
605111,2014,5,32,C,0,0,1,0,0,0,1,1,1,1,0,5
605221,2014,5,04,G,0,0,0,0,1,0,1,0,0,0,0,2
605283,2014,2,20,C,0,0,0,0,0,0,1,0,0,0,0,1
605351,2014,3,22,G,0,0,0,1,1,0,1,0,0,0,0,3
605361,2014,5,22,D,0,0,0,0,0,0,1,0,0,0,0,1
606142,2014,5,30,G,0,0,1,0,0,0,1,1,1,1,0,5
606182,2014,5,22,G,0,0,1,0,0,0,1,1,1,1,0,5
606183,2014,5,22,G,0,0,1,0,0,0,1,1,1,1,0,5
606189,2014,5,22,G,0,0,1,0,0,0,1,0,0,0,0,2
607096,2014,5,22,D,0,0,1,0,0,0,1,1,1,1,0,5
607097,2014,5,22,D,0,0,1,0,0,0,1,1,1,1,0,5
607098,2014,5,22,D,0,0,1,0,0,0,1,1,1,1,0,5
607099,2014,5,22,D,0,0,1,0,0,0,1,1,1,1,0,5
607100,2014,5,22,D,0,0,1,0,0,0,1,1,1,1,0,5
607182,2014,3,12,N,0,0,0,1,0,0,1,1,0,0,0,3
609056,2014,5,18,G,0,0,1,0,0,0,1,1,1,1,0,5
609084,2014,5,12,G,0,0,1,0,0,0,1,1,1,1,0,5
610315,2014,2,26,C,0,0,0,0,0,0,1,1,0,0,0,2
610316,2014,2,26,C,0,0,0,0,0,0,1,1,0,0,0,2
611003,2014,3,02,C,0,0,0,0,0,0,1,1,0,0,0,2
612098,2014,4,12,N,0,0,0,0,0,0,1,1,0,0,0,2
616082,2014,2,14,C,0,0,0,1,0,1,1,1,0,0,0,4
616257,2014,3,04,C,0,0,0,0,0,0,1,1,0,1,0,3
616283,2014,2,14,L,0,0,0,1,1,0,1,1,0,0,0,4
617076,2014,5,26,M,0,0,1,0,0,0,1,1,0,0,0,3
618050,2014,5,22,N,0,0,1,1,0,0,1,1,0,0,0,4
619102,2014,3,30,C,0,1,0,0,1,0,1,0,0,0,0,3
619122,2014,5,30,M,0,0,1,0,0,0,1,0,0,1,0,3
619274,2014,2,02,M,0,0,0,0,0,0,1,0,0,0,0,1
619387,2014,5,22,J,0,0,0,1,0,0,1,1,1,0,0,4
619399,2014,5,28,K,0,0,0,1,0,0,1,1,0,0,0,3
620186,2014,5,24,G,1,0,1,1,0,1,1,1,1,0,0,7
620209,2014,4,04,M,0,0,0,0,0,0,1,1,0,0,0,2
622283,2014,2,24,N,0,0,0,0,0,1,1,1,0,0,0,3
622289,2014,2,02,N,0,0,0,1,0,0,1,0,0,0,0,2
622290,2014,2,02,J,0,0,1,1,0,0,1,1,0,1,1,6
622331,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
622332,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
622333,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
622334,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
624181,2014,3,24,C,0,0,0,0,0,0,1,0,0,0,0,1
625230,2014,3,10,C,0,0,0,0,0,0,1,0,0,0,0,1
625273,2014,3,12,H,0,0,0,1,0,0,1,1,0,0,0,3
625277,2014,4,12,H,0,0,1,0,0,1,1,0,0,1,0,4
625402,2014,5,24,K,0,0,0,0,0,0,1,0,0,0,0,1
626055,2014,5,14,K,0,0,0,0,0,0,1,0,0,0,0,1
626064,2014,5,14,C,0,0,0,0,0,0,1,0,0,0,0,1
626131,2014,2,14,C,0,0,0,0,0,0,1,0,0,0,0,1
626266,2014,5,12,M,0,0,1,0,0,0,1,0,0,1,0,3
626304,2014,5,22,S,0,0,0,1,0,0,1,1,0,0,0,3
626328,2014,5,22,M,0,0,0,0,0,0,1,1,0,0,0,2
628033,2014,5,22,K,0,0,0,0,1,0,1,1,0,0,0,3
628257,2014,2,02,Q,0,0,0,0,0,0,1,0,0,0,0,1
628265,2014,3,04,M,0,0,1,0,0,0,1,1,0,0,0,3
628267,2014,3,04,M,0,0,1,0,0,0,1,1,0,0,0,3
629069,2014,5,30,G,0,0,1,0,0,0,1,1,1,1,0,5
629099,2014,3,30,D,0,0,0,0,0,0,1,1,0,1,0,3
629340,2014,5,30,D,0,0,1,0,0,0,1,0,0,0,0,2
629361,2014,3,30,G,0,0,0,0,0,0,1,1,0,0,0,2
630006,2014,3,20,G,0,0,0,1,0,1,1,1,0,0,0,4
630101,2014,5,06,G,0,0,1,0,0,0,1,1,1,1,0,5
630102,2014,5,06,G,0,0,1,0,0,0,1,1,1,1,0,5
631009,2014,5,16,D,0,0,0,0,0,0,1,1,0,0,0,2
631064,2014,5,22,D,0,0,1,0,0,0,1,0,0,0,0,2
631185,2014,2,24,L,0,0,0,1,0,0,1,1,0,0,0,3
631186,2014,2,24,L,0,0,0,1,0,0,1,1,0,0,0,3
631187,2014,2,24,L,0,0,0,1,0,0,1,1,0,0,0,3
631188,2014,2,24,L,0,0,0,1,0,0,1,1,0,0,0,3
631189,2014,2,24,L,0,0,0,1,0,0,1,1,0,0,0,3
634079,2014,5,12,G,0,0,1,0,0,0,1,1,1,1,0,5
634187,2014,4,14,N,0,0,1,0,0,0,1,1,0,1,0,4
634252,2014,8,30,M,0,0,1,0,0,0,1,0,0,0,0,2
636232,2014,1,14,G,0,0,0,0,0,1,1,1,0,0,0,3
636233,2014,1,14,G,0,0,0,0,0,1,1,1,0,0,0,3
637035,2014,4,30,M,0,0,1,0,0,1,1,1,0,0,0,4
637036,2014,4,30,M,0,0,1,0,0,1,1,1,0,0,0,4
637093,2014,3,30,C,0,1,0,0,1,0,1,0,0,0,0,3
637185,2014,5,12,R,0,0,0,0,0,0,1,1,0,1,0,3
637328,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
637329,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
637330,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
637331,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
637332,2014,3,02,K,0,0,0,0,0,0,1,1,0,0,0,2
637347,2014,3,04,K,0,0,0,0,0,0,1,1,0,0,0,2
637350,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
637351,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
637352,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
637353,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
637354,2014,3,06,C,0,0,0,0,0,0,1,1,0,0,0,2
637358,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
637359,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
637360,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
637361,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
637362,2014,3,18,K,0,0,0,0,0,0,1,1,0,0,0,2
637363,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
637364,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
637365,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
637366,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
637367,2014,3,20,K,0,0,0,0,0,0,1,1,0,0,0,2
637369,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
637370,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
637371,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
637372,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
637373,2014,3,22,K,0,0,0,0,0,0,1,1,0,0,0,2
639025,2014,5,10,C,0,0,1,1,0,0,1,1,0,1,0,5
640037,2014,5,24,K,0,0,0,1,0,1,1,1,0,0,0,4
640132,2014,5,24,K,0,0,1,1,0,0,1,0,0,0,1,4
641030,2014,5,20,J,0,0,0,0,1,0,1,0,0,0,0,2
642251,2014,3,04,M,0,1,0,0,1,0,1,0,0,0,0,3
642252,2014,5,04,M,0,1,0,0,1,0,1,0,0,0,0,3
642330,2014,2,10,K,0,0,1,0,0,0,1,1,0,0,0,3
643292,2014,8,28,H,0,0,0,0,0,0,1,1,0,0,0,2
644261,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
644262,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
644264,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
644267,2014,2,30,C,0,0,1,0,0,1,1,1,0,1,0,5
645230,2014,2,10,J,0,0,0,1,1,0,1,0,0,0,0,3
646149,2014,5,26,M,0,0,1,0,0,0,1,1,0,0,0,3
646193,2014,4,10,M,0,0,1,0,0,0,1,1,0,0,0,3
624313,2014,3,22,M,0,0,0,0,0,0,1,1,0,0,0,2
631177,2014,3,30,C,0,0,1,1,1,0,1,1,0,1,0,6
610362,2014,2,20,M,0,0,0,0,0,1,1,0,0,1,0,3
623078,2014,2,20,C,0,0,0,0,0,1,1,0,0,1,0,3
628306,2014,3,16,K,0,0,1,0,0,0,1,1,0,0,0,3
618115,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618116,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618117,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618118,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618119,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618120,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618121,2014,2,02,P,0,0,1,0,0,1,1,1,0,0,0,4
618144,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618145,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618146,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618147,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618148,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618149,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618150,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618151,2014,2,04,P,0,0,1,0,0,1,1,1,0,0,0,4
618181,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618182,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618183,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618184,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618185,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618186,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618187,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618188,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618189,2014,2,28,P,0,0,1,0,0,1,1,1,0,0,0,4
618192,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618193,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618194,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618195,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618196,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618197,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618198,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618199,2014,2,32,P,0,0,1,0,0,1,1,1,0,0,0,4
618209,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618210,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618211,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618212,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618213,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618214,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618215,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618216,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618217,2014,2,30,P,0,0,1,0,0,1,1,1,0,0,0,4
618313,2014,3,30,K,0,0,1,0,0,0,1,1,0,0,0,3
602057,2014,3,04,G,0,0,1,1,0,1,1,1,0,0,0,5
603223,2014,3,16,M,0,0,1,0,0,0,1,1,0,0,0,3
603230,2014,3,18,K,0,0,1,0,0,0,1,1,0,0,0,3
603270,2014,3,22,C,0,0,1,0,0,0,1,1,0,0,0,3
603271,2014,3,22,C,0,0,1,0,0,0,1,1,0,0,0,3
603272,2014,3,22,C,0,0,1,0,0,0,1,1,0,0,0,3
608267,2014,5,14,K,0,0,1,0,0,1,1,1,0,0,0,4
608305,2014,3,14,K,0,0,1,0,0,0,1,1,0,0,0,3
608306,2014,3,14,K,0,0,1,0,0,0,1,1,0,0,0,3
608337,2014,3,12,K,0,0,1,0,0,0,1,1,0,0,0,3
